timestamp_ms,gpu_util,mem_util,mem_used,mem_total
1430,0,0,540868608,42949672960
1440,0,0,540868608,42949672960
1450,0,0,540868608,42949672960
1460,0,0,540868608,42949672960
1470,0,0,540868608,42949672960
1480,0,0,540868608,42949672960
1490,0,0,540868608,42949672960
1500,0,0,540868608,42949672960
1510,0,0,540868608,42949672960
1520,0,0,540868608,42949672960
1530,0,0,540868608,42949672960
1540,0,0,540868608,42949672960
1550,0,0,540868608,42949672960
1560,0,0,540868608,42949672960
1570,0,0,540868608,42949672960
1580,0,0,540868608,42949672960
1590,0,0,540868608,42949672960
1600,0,0,540868608,42949672960
1610,0,0,540868608,42949672960
1620,0,0,540868608,42949672960
1630,0,0,540868608,42949672960
1640,0,0,540868608,42949672960
1650,0,0,540868608,42949672960
1660,0,0,540868608,42949672960
1670,0,0,540868608,42949672960
1680,0,0,540868608,42949672960
1690,0,0,540868608,42949672960
1700,0,0,540868608,42949672960
1710,0,0,540868608,42949672960
1720,0,0,540868608,42949672960
1730,0,0,540868608,42949672960
1740,0,0,540868608,42949672960
1750,0,0,540868608,42949672960
1760,0,0,540868608,42949672960
1770,0,0,540868608,42949672960
1780,0,0,540868608,42949672960
1790,0,0,540868608,42949672960
1800,0,0,540868608,42949672960
1810,0,0,540868608,42949672960
1820,0,0,540868608,42949672960
1830,0,0,540868608,42949672960
1840,0,0,540868608,42949672960
1850,0,0,540868608,42949672960
1860,0,0,540868608,42949672960
1870,0,0,540868608,42949672960
1880,0,0,540868608,42949672960
1890,0,0,540868608,42949672960
1900,0,0,540868608,42949672960
1910,0,0,540868608,42949672960
1920,0,0,540868608,42949672960
1930,0,0,540868608,42949672960
1940,0,0,540868608,42949672960
1950,0,0,540868608,42949672960
1960,0,0,540868608,42949672960
1970,0,0,540868608,42949672960
1980,0,0,540868608,42949672960
1990,0,0,540868608,42949672960
2000,0,0,540868608,42949672960
2010,0,0,540868608,42949672960
2020,0,0,540868608,42949672960
2030,0,0,540868608,42949672960
2040,0,0,540868608,42949672960
2050,0,0,540868608,42949672960
2060,0,0,540868608,42949672960
2070,0,0,540868608,42949672960
2080,0,0,540868608,42949672960
2090,0,0,540868608,42949672960
2100,0,0,540868608,42949672960
2110,0,0,540868608,42949672960
2120,0,0,540868608,42949672960
2130,0,0,540868608,42949672960
2140,0,0,540868608,42949672960
2150,0,0,540868608,42949672960
2160,0,0,540868608,42949672960
2170,0,0,540868608,42949672960
2180,0,0,540868608,42949672960
2190,0,0,540868608,42949672960
2200,0,0,540868608,42949672960
2210,0,0,540868608,42949672960
2220,0,0,540868608,42949672960
2230,0,0,540868608,42949672960
2240,0,0,540868608,42949672960
2250,0,0,540868608,42949672960
2260,0,0,540868608,42949672960
2270,0,0,540868608,42949672960
2280,0,0,540868608,42949672960
2290,0,0,540868608,42949672960
2300,0,0,540868608,42949672960
2310,0,0,540868608,42949672960
2320,0,0,540868608,42949672960
2330,0,0,540868608,42949672960
2340,0,0,540868608,42949672960
2350,0,0,540868608,42949672960
2360,0,0,540868608,42949672960
2370,0,0,540868608,42949672960
2380,0,0,540868608,42949672960
2390,0,0,540868608,42949672960
2400,0,0,540868608,42949672960
2410,0,0,540868608,42949672960
2420,0,0,540868608,42949672960
2430,0,0,540868608,42949672960
2440,0,0,540868608,42949672960
2450,0,0,540868608,42949672960
2460,0,0,540868608,42949672960
2470,0,0,540868608,42949672960
2480,0,0,540868608,42949672960
2490,0,0,540868608,42949672960
2500,0,0,540868608,42949672960
2510,0,0,540868608,42949672960
2520,0,0,540868608,42949672960
2530,0,0,540868608,42949672960
2540,0,0,540868608,42949672960
2550,0,0,540868608,42949672960
2560,0,0,540868608,42949672960
2570,0,0,540868608,42949672960
2580,0,0,540868608,42949672960
2590,0,0,540868608,42949672960
2600,0,0,540868608,42949672960
2610,0,0,540868608,42949672960
2620,0,0,540868608,42949672960
2630,0,0,540868608,42949672960
2640,0,0,540868608,42949672960
2650,0,0,540868608,42949672960
2660,0,0,540868608,42949672960
2670,0,0,540868608,42949672960
2680,0,0,540868608,42949672960
2690,0,0,540868608,42949672960
2700,0,0,540868608,42949672960
2710,0,0,540868608,42949672960
2720,0,0,540868608,42949672960
2730,0,0,540868608,42949672960
2740,0,0,540868608,42949672960
2750,0,0,540868608,42949672960
2760,0,0,540868608,42949672960
2770,0,0,540868608,42949672960
2780,0,0,540868608,42949672960
2790,0,0,540868608,42949672960
2800,0,0,540868608,42949672960
2810,0,0,540868608,42949672960
2820,0,0,540868608,42949672960
2830,0,0,540868608,42949672960
2840,0,0,540868608,42949672960
2850,0,0,540868608,42949672960
2860,0,0,540868608,42949672960
2870,0,0,540868608,42949672960
2880,0,0,540868608,42949672960
2890,0,0,540868608,42949672960
2900,0,0,540868608,42949672960
2910,0,0,540868608,42949672960
2920,0,0,540868608,42949672960
2930,0,0,540868608,42949672960
2940,0,0,540868608,42949672960
2950,0,0,540868608,42949672960
2960,0,0,540868608,42949672960
2970,0,0,540868608,42949672960
2980,0,0,540868608,42949672960
2990,0,0,540868608,42949672960
3000,0,0,540868608,42949672960
3010,0,0,540868608,42949672960
3020,0,0,540868608,42949672960
3030,0,0,540868608,42949672960
3040,0,0,540868608,42949672960
3050,0,0,540868608,42949672960
3060,0,0,540868608,42949672960
3070,0,0,540868608,42949672960
3080,0,0,540868608,42949672960
3090,0,0,540868608,42949672960
3100,0,0,540868608,42949672960
3110,0,0,540868608,42949672960
3120,0,0,540868608,42949672960
3130,0,0,540868608,42949672960
3140,0,0,540868608,42949672960
3150,0,0,540868608,42949672960
3160,0,0,540868608,42949672960
3170,0,0,540868608,42949672960
3180,0,0,540868608,42949672960
3190,0,0,540868608,42949672960
3200,0,0,540868608,42949672960
3210,0,0,540868608,42949672960
3220,0,0,540868608,42949672960
3230,0,0,540868608,42949672960
3240,0,0,540868608,42949672960
3250,0,0,540868608,42949672960
3260,0,0,540868608,42949672960
3270,0,0,540868608,42949672960
3280,0,0,540868608,42949672960
3290,0,0,540868608,42949672960
3300,0,0,540868608,42949672960
3310,0,0,540868608,42949672960
3320,0,0,540868608,42949672960
3330,0,0,540868608,42949672960
3340,0,0,540868608,42949672960
3350,0,0,540868608,42949672960
3360,0,0,540868608,42949672960
3370,0,0,540868608,42949672960
3380,0,0,540868608,42949672960
3390,0,0,540868608,42949672960
3400,0,0,540868608,42949672960
3410,0,0,540868608,42949672960
3420,0,0,540868608,42949672960
3430,0,0,540868608,42949672960
3440,0,0,540868608,42949672960
3450,0,0,540868608,42949672960
3460,0,0,540868608,42949672960
3470,0,0,540868608,42949672960
3480,0,0,540868608,42949672960
3490,0,0,540868608,42949672960
3500,0,0,540868608,42949672960
3510,0,0,540868608,42949672960
3520,0,0,540868608,42949672960
3530,0,0,540868608,42949672960
3540,0,0,540868608,42949672960
3550,0,0,540868608,42949672960
3560,0,0,540868608,42949672960
3570,0,0,540868608,42949672960
3580,0,0,540868608,42949672960
3590,0,0,540868608,42949672960
3600,0,0,540868608,42949672960
3610,0,0,540868608,42949672960
3620,0,0,540868608,42949672960
3630,0,0,540868608,42949672960
3640,0,0,540868608,42949672960
3650,0,0,540868608,42949672960
3660,0,0,540868608,42949672960
3670,0,0,540868608,42949672960
3680,0,0,540868608,42949672960
3690,0,0,540868608,42949672960
3700,0,0,540868608,42949672960
3710,0,0,540868608,42949672960
3720,0,0,540868608,42949672960
3730,0,0,540868608,42949672960
3740,0,0,540868608,42949672960
3750,0,0,540868608,42949672960
3760,0,0,540868608,42949672960
3770,0,0,540868608,42949672960
3780,0,0,540868608,42949672960
3790,0,0,540868608,42949672960
3800,0,0,540868608,42949672960
3810,0,0,540868608,42949672960
3820,0,0,540868608,42949672960
3830,0,0,540868608,42949672960
3840,0,0,540868608,42949672960
3850,0,0,540868608,42949672960
3860,0,0,540868608,42949672960
3870,0,0,540868608,42949672960
3880,0,0,540868608,42949672960
3890,0,0,540868608,42949672960
3900,0,0,540868608,42949672960
3910,0,0,540868608,42949672960
3920,0,0,540868608,42949672960
3930,0,0,540868608,42949672960
3940,0,0,540868608,42949672960
3950,0,0,540868608,42949672960
3960,0,0,540868608,42949672960
3970,0,0,540868608,42949672960
3980,0,0,540868608,42949672960
3990,0,0,540868608,42949672960
4000,0,0,540868608,42949672960
4010,0,0,540868608,42949672960
4020,0,0,540868608,42949672960
4030,0,0,540868608,42949672960
4040,0,0,540868608,42949672960
4050,0,0,540868608,42949672960
4060,0,0,540868608,42949672960
4070,0,0,540868608,42949672960
4080,0,0,540868608,42949672960
4090,0,0,540868608,42949672960
4100,0,0,540868608,42949672960
4110,0,0,540868608,42949672960
4120,0,0,540868608,42949672960
4130,0,0,540868608,42949672960
4140,0,0,540868608,42949672960
4150,0,0,540868608,42949672960
4160,0,0,540868608,42949672960
4170,0,0,540868608,42949672960
4180,0,0,540868608,42949672960
4190,0,0,540868608,42949672960
4200,0,0,540868608,42949672960
4210,0,0,540868608,42949672960
4220,0,0,540868608,42949672960
4230,0,0,540868608,42949672960
4240,0,0,540868608,42949672960
4250,0,0,540868608,42949672960
4260,0,0,540868608,42949672960
4270,0,0,540868608,42949672960
4280,0,0,540868608,42949672960
4290,0,0,540868608,42949672960
4300,0,0,540868608,42949672960
4310,0,0,540868608,42949672960
4320,0,0,540868608,42949672960
4330,0,0,540868608,42949672960
4340,0,0,540868608,42949672960
4350,0,0,540868608,42949672960
4360,0,0,540868608,42949672960
4370,0,0,540868608,42949672960
4380,0,0,540868608,42949672960
4390,0,0,540868608,42949672960
4400,0,0,540868608,42949672960
4410,0,0,540868608,42949672960
4420,0,0,540868608,42949672960
4430,0,0,540868608,42949672960
4440,0,0,540868608,42949672960
4450,0,0,540868608,42949672960
4460,0,0,540868608,42949672960
4470,0,0,540868608,42949672960
4480,0,0,540868608,42949672960
4490,0,0,540868608,42949672960
4500,0,0,540868608,42949672960
4510,0,0,540868608,42949672960
4520,0,0,540868608,42949672960
4530,0,0,540868608,42949672960
4540,0,0,540868608,42949672960
4550,0,0,540868608,42949672960
4560,0,0,540868608,42949672960
4570,0,0,540868608,42949672960
4580,0,0,540868608,42949672960
4590,0,0,540868608,42949672960
4600,0,0,540868608,42949672960
4610,0,0,540868608,42949672960
4620,0,0,540868608,42949672960
4630,0,0,540868608,42949672960
4640,0,0,540868608,42949672960
4650,0,0,540868608,42949672960
4660,0,0,540868608,42949672960
4670,0,0,540868608,42949672960
4680,0,0,540868608,42949672960
4690,0,0,540868608,42949672960
4700,0,0,540868608,42949672960
4710,0,0,540868608,42949672960
4720,0,0,540868608,42949672960
4730,0,0,540868608,42949672960
4740,0,0,540868608,42949672960
4750,0,0,540868608,42949672960
4760,0,0,540868608,42949672960
4770,0,0,540868608,42949672960
4780,0,0,540868608,42949672960
4790,0,0,540868608,42949672960
4800,0,0,540868608,42949672960
4810,0,0,540868608,42949672960
4820,0,0,540868608,42949672960
4830,0,0,540868608,42949672960
4840,0,0,540868608,42949672960
4850,0,0,540868608,42949672960
4860,0,0,540868608,42949672960
4870,0,0,540868608,42949672960
4880,0,0,540868608,42949672960
4890,0,0,540868608,42949672960
4900,0,0,540868608,42949672960
4910,0,0,540868608,42949672960
4920,0,0,540868608,42949672960
4930,0,0,540868608,42949672960
4940,0,0,540868608,42949672960
4950,0,0,540868608,42949672960
4960,0,0,540868608,42949672960
4970,0,0,540868608,42949672960
4980,0,0,540868608,42949672960
4990,0,0,540868608,42949672960
5000,0,0,540868608,42949672960
5010,0,0,540868608,42949672960
5020,0,0,540868608,42949672960
5030,0,0,540868608,42949672960
5040,0,0,540868608,42949672960
5050,0,0,540868608,42949672960
5060,0,0,540868608,42949672960
5070,0,0,540868608,42949672960
5080,0,0,540868608,42949672960
5090,0,0,540868608,42949672960
5100,0,0,540868608,42949672960
5110,0,0,540868608,42949672960
5120,0,0,540868608,42949672960
5130,0,0,540868608,42949672960
5140,0,0,540868608,42949672960
5150,0,0,540868608,42949672960
5160,0,0,540868608,42949672960
5170,0,0,540868608,42949672960
5180,0,0,540868608,42949672960
5190,0,0,540868608,42949672960
5200,0,0,540868608,42949672960
5210,0,0,540868608,42949672960
5220,0,0,540868608,42949672960
5230,0,0,540868608,42949672960
5240,0,0,540868608,42949672960
5250,0,0,540868608,42949672960
5260,0,0,540868608,42949672960
5270,0,0,540868608,42949672960
5280,0,0,540868608,42949672960
5290,0,0,540868608,42949672960
5300,0,0,540868608,42949672960
5310,0,0,540868608,42949672960
5320,0,0,540868608,42949672960
5330,0,0,540868608,42949672960
5340,0,0,540868608,42949672960
5350,0,0,540868608,42949672960
5360,0,0,540868608,42949672960
5370,0,0,540868608,42949672960
5380,0,0,540868608,42949672960
5390,0,0,540868608,42949672960
5400,0,0,540868608,42949672960
5410,0,0,540868608,42949672960
5420,0,0,540868608,42949672960
5430,0,0,540868608,42949672960
5440,0,0,540868608,42949672960
5450,0,0,540868608,42949672960
5460,0,0,540868608,42949672960
5470,0,0,540868608,42949672960
5480,0,0,540868608,42949672960
5490,0,0,540868608,42949672960
5500,0,0,540868608,42949672960
5510,0,0,540868608,42949672960
5520,0,0,540868608,42949672960
5530,0,0,540868608,42949672960
5540,0,0,540868608,42949672960
5550,0,0,540868608,42949672960
5560,0,0,540868608,42949672960
5570,0,0,540868608,42949672960
5580,0,0,540868608,42949672960
5590,0,0,540868608,42949672960
5600,0,0,540868608,42949672960
5610,0,0,540868608,42949672960
5620,0,0,540868608,42949672960
5630,0,0,540868608,42949672960
5640,0,0,540868608,42949672960
5650,0,0,540868608,42949672960
5660,0,0,540868608,42949672960
5670,0,0,540868608,42949672960
5680,0,0,540868608,42949672960
5690,0,0,540868608,42949672960
5700,0,0,540868608,42949672960
5710,0,0,540868608,42949672960
5720,0,0,540868608,42949672960
5730,0,0,540868608,42949672960
5740,0,0,540868608,42949672960
5750,0,0,540868608,42949672960
5760,0,0,540868608,42949672960
5770,0,0,540868608,42949672960
5780,0,0,540868608,42949672960
5790,0,0,540868608,42949672960
5800,0,0,540868608,42949672960
5810,0,0,540868608,42949672960
5820,0,0,540868608,42949672960
5830,0,0,540868608,42949672960
5840,0,0,540868608,42949672960
5850,0,0,540868608,42949672960
5860,0,0,540868608,42949672960
5870,0,0,540868608,42949672960
5880,0,0,540868608,42949672960
5890,0,0,540868608,42949672960
5900,0,0,540868608,42949672960
5910,0,0,540868608,42949672960
5920,0,0,540868608,42949672960
5930,0,0,540868608,42949672960
5940,0,0,540868608,42949672960
5950,0,0,540868608,42949672960
5960,0,0,540868608,42949672960
5970,0,0,540868608,42949672960
5980,0,0,540868608,42949672960
5990,0,0,540868608,42949672960
6000,0,0,540868608,42949672960
6010,0,0,540868608,42949672960
6020,0,0,540868608,42949672960
6030,0,0,540868608,42949672960
6040,0,0,540868608,42949672960
6050,0,0,540868608,42949672960
6060,0,0,540868608,42949672960
6070,0,0,540868608,42949672960
6080,0,0,540868608,42949672960
6090,0,0,540868608,42949672960
6100,0,0,540868608,42949672960
6110,0,0,540868608,42949672960
6120,0,0,540868608,42949672960
6130,0,0,540868608,42949672960
6140,0,0,540868608,42949672960
6150,0,0,540868608,42949672960
6160,0,0,540868608,42949672960
6170,0,0,540868608,42949672960
6180,0,0,540868608,42949672960
6190,0,0,540868608,42949672960
6200,0,0,540868608,42949672960
6210,0,0,540868608,42949672960
6220,0,0,540868608,42949672960
6230,0,0,540868608,42949672960
6240,0,0,540868608,42949672960
6250,0,0,540868608,42949672960
6260,0,0,540868608,42949672960
6270,0,0,540868608,42949672960
6280,0,0,540868608,42949672960
6290,0,0,540868608,42949672960
6300,0,0,540868608,42949672960
6310,0,0,540868608,42949672960
6320,0,0,540868608,42949672960
6330,0,0,540868608,42949672960
6340,0,0,540868608,42949672960
6350,0,0,540868608,42949672960
6360,0,0,540868608,42949672960
6370,0,0,540868608,42949672960
6380,0,0,540868608,42949672960
6390,0,0,540868608,42949672960
6400,0,0,540868608,42949672960
6410,0,0,540868608,42949672960
6420,0,0,540868608,42949672960
6430,0,0,540868608,42949672960
6440,0,0,540868608,42949672960
6450,0,0,540868608,42949672960
6460,0,0,540868608,42949672960
6470,0,0,540868608,42949672960
6480,0,0,540868608,42949672960
6490,0,0,540868608,42949672960
6500,0,0,540868608,42949672960
6510,0,0,540868608,42949672960
6520,0,0,540868608,42949672960
6530,0,0,540868608,42949672960
6540,0,0,540868608,42949672960
6550,0,0,540868608,42949672960
6560,0,0,540868608,42949672960
6570,0,0,540868608,42949672960
6580,0,0,540868608,42949672960
6590,0,0,540868608,42949672960
6600,0,0,540868608,42949672960
6610,0,0,540868608,42949672960
6620,0,0,540868608,42949672960
6630,0,0,540868608,42949672960
6640,0,0,540868608,42949672960
6650,0,0,540868608,42949672960
6660,0,0,540868608,42949672960
6670,0,0,540868608,42949672960
6680,0,0,540868608,42949672960
6690,0,0,540868608,42949672960
6700,0,0,540868608,42949672960
6710,0,0,540868608,42949672960
6720,0,0,540868608,42949672960
6730,0,0,540868608,42949672960
6740,0,0,540868608,42949672960
6750,0,0,540868608,42949672960
6760,0,0,540868608,42949672960
6770,0,0,540868608,42949672960
6780,0,0,540868608,42949672960
6790,0,0,540868608,42949672960
6800,0,0,540868608,42949672960
6810,0,0,540868608,42949672960
6820,0,0,540868608,42949672960
6830,0,0,540868608,42949672960
6840,0,0,540868608,42949672960
6850,0,0,540868608,42949672960
6860,0,0,540868608,42949672960
6870,0,0,540868608,42949672960
6880,0,0,540868608,42949672960
6890,0,0,540868608,42949672960
6900,0,0,540868608,42949672960
6910,0,0,540868608,42949672960
6920,0,0,540868608,42949672960
6930,0,0,540868608,42949672960
6940,0,0,540868608,42949672960
6950,0,0,540868608,42949672960
6960,0,0,540868608,42949672960
6970,0,0,540868608,42949672960
6980,0,0,540868608,42949672960
6990,0,0,540868608,42949672960
7000,0,0,540868608,42949672960
7010,0,0,540868608,42949672960
7020,0,0,540868608,42949672960
7030,0,0,540868608,42949672960
7040,0,0,540868608,42949672960
7050,0,0,540868608,42949672960
7060,0,0,540868608,42949672960
7070,0,0,540868608,42949672960
7080,0,0,540868608,42949672960
7090,0,0,540868608,42949672960
7100,0,0,540868608,42949672960
7110,0,0,540868608,42949672960
7120,0,0,540868608,42949672960
7130,0,0,540868608,42949672960
7140,0,0,540868608,42949672960
7150,0,0,540868608,42949672960
7160,0,0,540868608,42949672960
7170,0,0,540868608,42949672960
7180,0,0,540868608,42949672960
7190,0,0,540868608,42949672960
7200,0,0,540868608,42949672960
7210,0,0,540868608,42949672960
7220,0,0,540868608,42949672960
7230,0,0,540868608,42949672960
7240,0,0,540868608,42949672960
7250,0,0,540868608,42949672960
7260,0,0,540868608,42949672960
7270,0,0,540868608,42949672960
7280,0,0,540868608,42949672960
7290,0,0,540868608,42949672960
7300,0,0,540868608,42949672960
7310,0,0,540868608,42949672960
7320,0,0,540868608,42949672960
7330,0,0,540868608,42949672960
7340,0,0,540868608,42949672960
7350,0,0,540868608,42949672960
7360,0,0,540868608,42949672960
7370,0,0,540868608,42949672960
7380,0,0,540868608,42949672960
7390,0,0,540868608,42949672960
7400,0,0,540868608,42949672960
7410,0,0,540868608,42949672960
7420,0,0,540868608,42949672960
7430,0,0,540868608,42949672960
7440,0,0,540868608,42949672960
7450,0,0,540868608,42949672960
7460,0,0,540868608,42949672960
7470,0,0,540868608,42949672960
7480,0,0,540868608,42949672960
7490,0,0,540868608,42949672960
7500,0,0,540868608,42949672960
7510,0,0,540868608,42949672960
7520,0,0,540868608,42949672960
7530,0,0,540868608,42949672960
7540,0,0,540868608,42949672960
7550,0,0,540868608,42949672960
7560,0,0,540868608,42949672960
7570,0,0,540868608,42949672960
7580,0,0,540868608,42949672960
7590,0,0,540868608,42949672960
7600,0,0,540868608,42949672960
7610,0,0,540868608,42949672960
7620,0,0,540868608,42949672960
7630,0,0,540868608,42949672960
7640,0,0,540868608,42949672960
7650,0,0,540868608,42949672960
7660,0,0,540868608,42949672960
7670,0,0,540868608,42949672960
7680,0,0,540868608,42949672960
7690,0,0,540868608,42949672960
7700,0,0,540868608,42949672960
7710,0,0,540868608,42949672960
7720,0,0,540868608,42949672960
7730,0,0,540868608,42949672960
7740,0,0,540868608,42949672960
7750,0,0,540868608,42949672960
7760,0,0,540868608,42949672960
7770,0,0,540868608,42949672960
7780,0,0,540868608,42949672960
7790,0,0,540868608,42949672960
7800,0,0,540868608,42949672960
7810,0,0,540868608,42949672960
7820,0,0,540868608,42949672960
7830,0,0,540868608,42949672960
7840,0,0,540868608,42949672960
7850,0,0,540868608,42949672960
7860,0,0,540868608,42949672960
7870,0,0,540868608,42949672960
7880,0,0,540868608,42949672960
7890,0,0,540868608,42949672960
7900,0,0,540868608,42949672960
7910,0,0,540868608,42949672960
7920,0,0,540868608,42949672960
7930,0,0,540868608,42949672960
7940,0,0,540868608,42949672960
7950,0,0,540868608,42949672960
7960,0,0,540868608,42949672960
7970,0,0,540868608,42949672960
7980,0,0,540868608,42949672960
7990,0,0,540868608,42949672960
8000,0,0,540868608,42949672960
8010,0,0,540868608,42949672960
8020,0,0,540868608,42949672960
8030,0,0,540868608,42949672960
8040,0,0,540868608,42949672960
8050,0,0,540868608,42949672960
8060,0,0,540868608,42949672960
8070,0,0,540868608,42949672960
8080,0,0,540868608,42949672960
8090,0,0,540868608,42949672960
8100,0,0,540868608,42949672960
8110,0,0,540868608,42949672960
8120,0,0,540868608,42949672960
8130,0,0,540868608,42949672960
8140,0,0,540868608,42949672960
8150,0,0,540868608,42949672960
8160,0,0,540868608,42949672960
8170,0,0,540868608,42949672960
8180,0,0,540868608,42949672960
8190,0,0,540868608,42949672960
8200,0,0,540868608,42949672960
8210,0,0,540868608,42949672960
8220,0,0,540868608,42949672960
8230,0,0,540868608,42949672960
8240,0,0,540868608,42949672960
8250,0,0,540868608,42949672960
8260,0,0,540868608,42949672960
8270,0,0,540868608,42949672960
8280,0,0,540868608,42949672960
8290,0,0,540868608,42949672960
8300,0,0,540868608,42949672960
8310,0,0,540868608,42949672960
8320,0,0,540868608,42949672960
8330,0,0,540868608,42949672960
8340,0,0,540868608,42949672960
8350,0,0,540868608,42949672960
8360,0,0,540868608,42949672960
8370,0,0,540868608,42949672960
8380,0,0,540868608,42949672960
8390,0,0,540868608,42949672960
8400,0,0,540868608,42949672960
8410,0,0,540868608,42949672960
8420,0,0,540868608,42949672960
8430,0,0,540868608,42949672960
8440,0,0,540868608,42949672960
8450,0,0,540868608,42949672960
8460,0,0,540868608,42949672960
8470,0,0,540868608,42949672960
8480,0,0,540868608,42949672960
8490,0,0,540868608,42949672960
8500,0,0,540868608,42949672960
8510,0,0,540868608,42949672960
8520,0,0,540868608,42949672960
8530,0,0,540868608,42949672960
8540,0,0,540868608,42949672960
8550,0,0,540868608,42949672960
8560,0,0,540868608,42949672960
8570,0,0,540868608,42949672960
8580,0,0,540868608,42949672960
8590,0,0,540868608,42949672960
8600,0,0,540868608,42949672960
8610,0,0,540868608,42949672960
8620,0,0,540868608,42949672960
8630,0,0,540868608,42949672960
8640,0,0,540868608,42949672960
8650,0,0,540868608,42949672960
8660,0,0,540868608,42949672960
8670,0,0,540868608,42949672960
8680,0,0,540868608,42949672960
8690,0,0,540868608,42949672960
8700,0,0,540868608,42949672960
8710,0,0,540868608,42949672960
8720,0,0,540868608,42949672960
8730,0,0,540868608,42949672960
8740,0,0,540868608,42949672960
8750,0,0,540868608,42949672960
8760,0,0,540868608,42949672960
